player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK , 结算前音游分数 , 结算前音游 rank ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
FVG9O3T6M,少結,PPAHU1TNY,蓮ノ空のんびり部,17,10,17640000," 2,757,838,074,112 ", 140 ," 2,975,817,101,866 ", 115 ," 1,216,118,317,170 ", 96 ," 14,531,834,761 ", 7 ,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗動物園,15,12,17610000," 3,365,195,726,396 ", 21 ," 3,646,819,960,145 ", 5 ," 1,167,216,932,115 ", 143 ," 14,799,606,765 ", 3 ,10,10,10,10,10,10,10,10,80
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,15,13,17575000," 3,492,831,504,481 ", 3 ," 3,838,111,959,107 ", 1 ," 1,392,886,839,978 ", 5 ," 11,139,669,591 ", 27 ,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋,3F9P3U95T,ଳ天地鱏明の空ଳ,15,14,17555000," 3,490,583,177,900 ", 4 ," 3,582,629,086,756 ", 15 ," 1,349,069,749,037 ", 17 ," 1,175,463,994 ", 948 ,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,17,15,17475000," 3,479,444,547,672 ", 5 ," 3,662,759,479,223 ", 3 ," 1,372,902,417,778 ", 8 , - , - ,10,10,10,10,10,10,10,10,80
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,17,16,17460000," 3,141,307,040,460 ", 63 ," 3,316,351,762,416 ", 57 ," 1,298,343,621,053 ", 44 ," 14,397,529,982 ", 9 ,10,10,10,10,10,10,10,10,80
Z55OCBCZ1,すこや,RFYKY8DCD,LA.LA.LA,15,16,17460000," 1,290,528,546,345 "," 1,135 "," 1,375,197,777,961 "," 1,153 "," 1,018,438,584,353 ", 294 ," 13,676,679,988 ", 13 ,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,16,18,17445000," 3,145,310,022,739 ", 61 ," 3,255,177,495,049 ", 67 ," 1,068,859,480,457 ", 242 ," 13,706,431,317 ", 12 ,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,7,19,17435000," 3,495,552,100,666 ", 2 ," 3,583,438,638,585 ", 14 ," 1,316,436,246,484 ", 35 ," 10,146,259,262 ", 45 ,10,10,10,10,10,10,10,10,80
TW9L2LKS7,スクステ反抗組織,YE7CX8RNP,蓮ノ大三十角ex,15,20,17430000, - , - ," 3,632,656,611,323 ", 7 ," 1,371,404,817,542 ", 9 , - , - ,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,9,21,17415000," 3,456,674,605,634 ", 9 ," 3,522,005,059,327 ", 25 ," 1,375,602,191,973 ", 7 , - , - ,10,10,10,10,10,10,10,10,80
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,17,22,17405000," 3,452,038,946,456 ", 11 ," 3,591,171,634,767 ", 11 ," 1,338,811,447,432 ", 23 ," 1,927,910,891 ", 630 ,10,10,10,10,10,10,10,10,80
TF3P7YXVG,アプリペイ,VW65MCVF8,スリスリーズ,15,23,17395000," 3,454,284,555,582 ", 10 ," 3,628,361,256,772 ", 8 ," 1,387,549,185,779 ", 6 , - , - ,10,10,10,10,10,10,10,10,80
RV0TDDA7D,ブリてっか,EYN9H9N16,蓮すきすきクラブ,17,24,17360000," 3,365,463,272,760 ", 20 ," 3,572,598,579,605 ", 17 ," 1,363,420,407,540 ", 11 , - , - ,10,10,10,10,10,10,10,10,80
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,15,25,17325000," 3,278,594,090,450 ", 38 ," 3,471,203,385,109 ", 28 ," 1,307,875,692,277 ", 37 ," 13,455,133,636 ", 14 ,10,10,10,10,10,10,10,10,80
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角ex,16,26,17295000," 3,374,937,305,114 ", 19 ," 3,581,138,093,626 ", 16 ," 1,348,685,621,829 ", 18 , - , - ,10,10,10,10,10,10,10,10,80
WBWATJ60W,はとぴ,YE7CX8RNP,蓮ノ大三十角ex,17,27,17280000," 28,138,608 "," 10,053 "," 54,000,563 "," 9,970 "," 10,989,786 "," 9,748 "," 12,689,244,729 ", 18 ,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,16,28,17265000," 3,212,451,944,926 ", 51 ," 3,333,550,194,208 ", 52 ," 1,277,713,635,837 ", 52 ," 12,801,313,502 ", 17 ,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,3F9P3U95T,ଳ天地鱏明の空ଳ,15,29,17255000," 3,476,409,591,858 ", 6 ," 3,588,854,895,562 ", 12 ," 1,359,898,301,062 ", 13 ," 1,022,806,405 "," 1,066 ",10,10,10,10,10,10,10,10,80
NJ5M5IZWU,まき,3F9P3U95T,ଳ天地鱏明の空ଳ,16,30,17250000, - , - , - , - , - , - ," 13,060,461,770 ", 15 ,10,10,10,10,10,10,10,10,80
64M70NFSR,あちあち,YE7CX8RNP,蓮ノ大三十角ex,15,31,17220000, - , - ," 2,839,729,165,013 ", 149 ," 1,146,749,034,322 ", 166 ," 13,862,374,551 ", 11 ,10,10,10,10,10,10,10,10,80
0Y3QCF38L,月よみくらげ,M5LHG6R4T,乙宗動物園,12,32,17210000," 3,419,221,300,268 ", 13 ," 3,616,856,549,962 ", 9 ," 1,324,837,510,945 ", 32 ," 758,366,803 "," 1,299 ",10,10,10,10,10,10,10,10,80
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,10,33,17190000," 6,294,513,480 "," 7,566 "," 26,466,943,093 "," 6,991 "," 2,760,209,877 "," 7,106 "," 11,773,053,310 ", 21 ,10,10,10,10,10,10,10,10,80
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,17,34,17160000," 3,433,884,358,911 ", 12 ," 3,533,566,700,565 ", 23 ," 1,335,421,341,475 ", 25 , - , - ,10,10,10,10,10,10,10,10,80
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,15,34,17160000," 7,272,861,439 "," 7,501 "," 14,995,815,154 "," 7,363 "," 1,105,634,948 "," 7,545 "," 11,684,997,668 ", 22 ,10,9,9,10,10,10,10,10,78
TWKTW5AVC,ライト,GXR6C85BT,花帆ちゃん親衛隊,17,36,17115000," 331,292,226 "," 9,051 "," 41,992,516 "," 10,032 "," 1,738,023 "," 10,593 "," 11,562,649,867 ", 23 ,10,10,10,10,10,10,10,10,80
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,17,36,17115000, - , - , - , - , - , - ," 12,089,754,436 ", 20 ,10,10,10,10,10,10,10,10,80
EJHLCHP8O,めぐみアキ,PDMPF3VVV,r/LL,8,38,17085000," 6,912,127,105 "," 7,526 "," 3,316,244 "," 10,875 "," 287,451 "," 12,392 "," 11,343,178,161 ", 24 ,10,10,10,8,10,9,9,10,76
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,17,39,17080000," 3,389,714,679,450 ", 15 ," 3,544,051,617,421 ", 21 ," 1,340,674,102,156 ", 22 , - , - ,10,10,10,10,10,10,10,10,80
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,16,40,17025000," 2,874,255,052,517 ", 113 , - , - , - , - ," 11,277,719,031 ", 25 ,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,17,41,16985000," 3,339,231,908,678 ", 24 ," 3,512,614,667,332 ", 27 ," 1,357,677,028,035 ", 14 , - , - ,10,10,10,10,10,10,10,10,80
0USG3I0AK,TY,VW65MCVF8,スリスリーズ,15,42,16965000," 704,950,072,964 "," 2,067 "," 848,826,841,731 "," 1,942 "," 178,059,925,140 "," 3,137 "," 12,156,497,861 ", 19 ,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,17,42,16965000," 3,314,374,251,339 ", 29 ," 3,532,986,487,913 ", 24 ," 1,331,846,321,854 ", 28 , - , - ,10,10,10,10,10,10,10,10,80
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,3,44,16950000," 203,487,500 "," 9,318 "," 35,620,604,916 "," 6,780 "," 4,046,587 "," 10,109 "," 13,048,159,145 ", 16 ,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角ex,15,44,16950000," 3,085,305,771,889 ", 73 ," 3,155,052,273,635 ", 87 ," 1,152,992,195,147 ", 158 ," 11,128,549,902 ", 28 ,10,10,10,10,10,10,10,10,80
70NE2637U,りふいっと,49AMYCXCD,ルドベキア,9,46,16850000," 3,364,444,172,019 ", 22 ," 3,543,740,323,870 ", 22 ," 1,341,114,430,180 ", 21 , - , - ,10,10,10,10,10,10,10,10,80
IMAK5NFHF,よもぎ,YE7CX8RNP,蓮ノ大三十角ex,17,47,16830000," 3,003,380,406,125 ", 91 ," 3,177,199,070,102 ", 84 ," 1,250,048,032,775 ", 65 ," 10,791,488,786 ", 32 ,10,10,10,10,10,10,10,10,80
TKLRD66RN,Fさん,3F9P3U95T,ଳ天地鱏明の空ଳ,15,48,16820000," 3,311,595,225,378 ", 30 ," 3,435,658,518,033 ", 35 ," 1,328,153,540,568 ", 31 , - , - ,9,9,9,9,10,9,10,10,75
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,6,48,16820000," 3,335,692,312,569 ", 26 ," 3,634,447,659,836 ", 6 ," 1,349,377,163,858 ", 16 , - , - ,10,10,10,10,10,10,10,10,80
5LL48ARPU,シュウ,3F9P3U95T,ଳ天地鱏明の空ଳ,17,50,16815000," 2,169,352,341,896 ", 426 ," 2,672,082,551,544 ", 205 ," 1,167,964,662,570 ", 141 ," 10,618,436,277 ", 36 ,10,10,10,10,10,10,10,10,80
FZMYZZPRK,彩花,B2KV0EVPD,蓮ちゅきクラブ,15,51,16755000," 855,368,942,315 "," 1,733 "," 435,042,049 "," 9,113 "," 115,162,948 "," 8,794 "," 10,889,286,264 ", 30 ,10,10,10,10,10,10,10,10,80
8XP3JM3HY,ハヤシモリ,,,13,52,16745000," 3,213,518,668,498 ", 49 ," 3,423,782,813,724 ", 39 ," 1,298,958,633,163 ", 41 ," 8,854,659,845 ", 62 ,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,,,10,53,16740000," 6,306,990,867 "," 7,563 "," 3,169,266,694 "," 8,169 "," 2,288,811,705 "," 7,196 "," 10,401,314,560 ", 40 ,10,9,10,9,10,9,9,10,76
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,17,53,16740000," 3,307,807,014,125 ", 31 ," 3,403,783,956,280 ", 43 ," 1,337,289,342,505 ", 24 ," 8,004,015,509 ", 74 ,10,9,10,8,10,9,10,10,76
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,17,55,16737500," 3,307,657,901,229 ", 32 ," 3,544,128,105,350 ", 20 ," 1,219,584,280,725 ", 92 ," 963,001,853 "," 1,113 ",10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,17,56,16710000," 2,926,320,269,462 ", 105 ," 3,068,481,770,131 ", 102 ," 363,252,556,779 "," 1,832 "," 10,488,811,927 ", 37 ,10,10,10,10,10,10,10,10,80
L2WFYHDCX,khani,0TKFF5EG3,サークル名募集中,17,56,16710000," 220,097,016,977 "," 4,231 "," 29,481,363 "," 10,142 "," 89,277,680 "," 8,940 "," 10,392,289,429 ", 41 ,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,49AMYCXCD,ルドベキア,17,58,16685000," 3,272,690,202,458 ", 39 ," 3,460,050,549,373 ", 31 ," 1,315,750,634,086 ", 36 , - , - ,10,10,10,10,10,10,10,10,80
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,13,59,16665000," 3,335,175,956,506 ", 27 ," 3,422,863,382,217 ", 40 ," 1,331,208,535,749 ", 29 , - , - ,10,10,10,10,10,10,10,10,80
M30MWLT24,ゆあゆあ,05KN1RR3U,さやかほ花卉園,17,59,16665000," 3,303,994,594,272 ", 33 ," 3,429,441,742,231 ", 38 ," 1,243,848,789,576 ", 68 ," 10,346,458,017 ", 42 ,10,10,10,10,10,10,10,10,80
IN27C39RY,スス,9YM3DBTB7,泥民館,17,59,16665000," 3,150,050,253,892 ", 60 ," 3,421,152,745,483 ", 42 ," 1,341,254,731,286 ", 20 , - , - ,10,10,10,10,10,10,10,10,80
L8VJOGDKM,まる,3F9P3U95T,ଳ天地鱏明の空ଳ,16,59,16665000," 3,289,886,740,490 ", 34 ," 3,438,070,764,036 ", 33 ," 1,331,873,124,304 ", 27 ," 8,819,991,206 ", 63 ,10,10,9,9,10,8,10,10,76
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,10,63,16628500," 3,328,912,883,328 ", 28 ," 3,430,700,960,708 ", 36 ," 1,164,532,476,569 ", 145 , - , - ,10,10,10,10,10,10,10,10,80
F7LDMC7M5,しの,2K5AM4RV0,とろぺりです,17,64,16605000," 197,400,761,802 "," 4,408 "," 55,364,053,238 "," 6,391 "," 40,646,323,150 "," 5,380 "," 10,450,367,515 ", 38 ,10,10,10,10,10,10,10,10,80
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,15,65,16590000," 3,045,681,773,930 ", 82 ," 3,300,663,974,396 ", 58 ," 1,282,382,511,321 ", 50 ," 10,682,456,196 ", 33 ,10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,17,66,16575000," 3,231,387,498,417 ", 46 ," 3,252,835,019,079 ", 69 ," 1,162,817,932,950 ", 150 ," 10,850,676,623 ", 31 ,10,10,10,10,10,10,10,10,80
JRKLLY4D3,kazu,HBM31HMUY,YUKIZURI,2,67,16545000," 1,094,623,359,780 "," 1,368 "," 907,928,621,088 "," 1,822 "," 571,750,483,913 "," 1,149 "," 10,432,780,228 ", 39 ,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,ゆちゆ,EYN9H9N16,蓮すきすきクラブ,15,67,16545000," 2,906,186,359,654 ", 110 ," 3,112,163,963,113 ", 94 ," 1,183,581,208,238 ", 131 ," 10,650,228,751 ", 35 ,10,10,10,10,9,9,10,10,78
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,17,69,16525000," 3,213,460,500,602 ", 50 ," 3,337,672,397,007 ", 51 ," 1,356,493,142,837 ", 15 ," 3,866,300,404 ", 286 ,10,9,10,9,10,9,10,10,77
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,17,70,16515000," 171,470,453,092 "," 4,637 "," 319,217,221,653 "," 3,871 "," 176,124,428 "," 8,539 "," 9,998,594,187 ", 48 ,10,10,10,10,10,10,10,10,80
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十角ex,4,70,16515000," 204,549,224,105 "," 4,346 "," 119,053,924,024 "," 5,454 "," 14,845,261,809 "," 6,202 "," 10,015,878,096 ", 47 ,10,10,10,10,10,10,10,10,80
ALF76WC94,あにょつき,11FB0EDDT,スクステ同好会,16,72,16485000," 3,289,051,690,728 ", 35 ," 3,461,815,687,856 ", 30 ," 1,291,223,877,435 ", 49 , - , - ,10,10,10,10,10,10,10,10,80
4FGPNYMSS,てんよし,HE0GK3EPE,瑞蓮プロカ倶楽部,15,72,16485000," 3,250,375,237,391 ", 43 ," 3,388,692,708,399 ", 45 ," 1,298,466,422,473 ", 43 , - , - ,9,9,10,10,10,9,10,10,77
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,17,74,16470000," 3,033,320,040,966 ", 87 ," 3,153,897,563,425 ", 88 ," 1,219,835,525,223 ", 91 ," 10,060,727,267 ", 46 ,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,16,75,16445000," 3,210,593,468,637 ", 52 ," 3,551,719,143,900 ", 19 ," 1,240,115,867,979 ", 73 ," 9,131,658,376 ", 55 ,10,10,10,10,10,10,10,10,80
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,17,76,16430000," 3,271,632,710,051 ", 40 ," 3,447,470,719,221 ", 32 ," 1,306,441,142,586 ", 38 , - , - ,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,14,77,16382000," 3,382,764,809,522 ", 18 ," 3,429,985,321,063 ", 37 ," 1,317,624,009,667 ", 34 ," 3,210,664,870 ", 366 ,10,10,10,10,10,10,10,10,80
B0KUNBVED,みっくん,R1RM3X0WV,後方腕組みオタク,17,78,16380000," 1,311,127,059,711 "," 1,114 "," 10,236,663,614 "," 7,576 "," 1,366,204,139 "," 7,426 "," 9,621,976,912 ", 51 ,10,10,10,10,10,10,10,10,80
P2ENLR3NN,ﾉﾚcｲ´=ω=,V6DV6KETG,梢好き好きクラブ,15,79,16350000," 2,565,097,338,654 ", 204 ," 2,687,552,435,017 ", 201 ," 973,712,269,520 ", 342 ," 9,660,148,646 ", 50 ,10,10,10,10,10,10,10,10,80
NLNKEMVRB,S.R.B,H6JWBBGCG,蓮天・乙宗一心流,13,80,16330000," 3,284,184,501,101 ", 37 ," 3,364,458,106,805 ", 47 ," 1,236,742,252,934 ", 75 , - , - ,9,10,10,8,10,9,9,10,75
HGC8Y4QUS,もがの,0UT59MJ8U,かほすこ同好会,13,81,16325000," 3,130,126,015,927 ", 68 ," 3,422,119,883,816 ", 41 ," 1,344,985,738,356 ", 19 ," 818,226,353 "," 1,232 ",10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,15,82,16315000," 3,020,602,043,453 ", 88 ," 3,289,478,169,047 ", 61 ," 1,304,775,918,932 ", 40 , - , - ,10,9,10,10,10,8,10,10,77
E9FMEDE4D,>M<,YDYH4VRRP,レンクウ,3,83,16305000," 332,789,550,189 "," 3,539 "," 336,408,057,864 "," 3,775 "," 71,047,664,760 "," 4,688 "," 9,418,696,930 ", 53 ,9,10,10,9,9,9,9,10,75
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,15,84,16275000," 3,384,805,339,373 ", 17 ," 3,389,300,986,918 ", 44 ," 1,234,057,104,329 ", 80 ," 2,320,457,686 ", 531 ,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,17,85,16260000," 1,678,950,408,307 ", 784 ," 1,859,553,857,004 ", 741 ," 702,935,182,642 ", 804 ," 10,229,523,245 ", 43 ,10,10,10,8,10,10,10,10,78
4Y81LR241,ハス塔（とう）,F2CFWVMY9,藤島め組,8,86,16230000," 1,534,548,760 "," 8,263 "," 5,284,804,436 "," 7,901 "," 1,109,578,543 "," 7,540 "," 9,372,549,825 ", 54 ,10,10,10,10,10,10,10,10,80
ME00V6X4B,オラトニス,3F9P3U95T,ଳ天地鱏明の空ଳ,17,87,16226000," 3,288,409,724,901 ", 36 ," 3,367,126,524,766 ", 46 ," 1,306,073,945,046 ", 39 , - , - ,9,9,9,9,10,9,10,10,75
CO2UVBYHH,背景,,,7,88,16173000," 3,240,434,182,853 ", 44 ," 3,324,052,996,107 ", 53 ," 1,328,725,318,948 ", 30 ," 3,834,525,508 ", 291 ,10,10,10,10,10,10,10,10,80
LEEU9JZFJ,コズッカ,RWARTHA1M,乙宗梢大好き部,17,89,16155000," 2,761,733,300,798 ", 137 ," 2,937,127,275,066 ", 123 ," 1,197,821,131,620 ", 114 ," 9,476,957,538 ", 52 ,10,10,10,10,10,10,10,10,80
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,14,90,16145000," 3,161,319,068,117 ", 58 ," 3,318,591,872,769 ", 56 ," 1,293,685,306,807 ", 47 , - , - ,10,9,10,9,10,10,9,10,77
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,15,90,16145000," 3,204,053,276,222 ", 53 ," 3,341,516,776,681 ", 50 ," 1,253,028,834,458 ", 62 ," 1,567,406,432 ", 756 ,9,9,10,10,10,10,10,10,78
853WW4G3Q,ねぺりん,JE7V5MM31,蓮ノ沼に沈んだ泥,15,92,16140000," 141,988,520,599 "," 4,942 "," 206,160,187,956 "," 4,621 "," 5,168,465,530 "," 6,788 "," 8,950,453,636 ", 58 ,10,10,10,10,10,10,10,10,80
85NX5JDGB,いろはす,3F9P3U95T,ଳ天地鱏明の空ଳ,17,93,16125000," 3,336,158,003,386 ", 25 ," 3,467,015,287,345 ", 29 ," 1,194,175,183,089 ", 118 , - , - ,10,10,10,10,10,10,10,10,80
8VNOEJXKL,めじろ,X7C21B7H7,泥,17,94,16095000," 43,070,572,556 "," 6,309 "," 48,682,625,750 "," 6,510 "," 10,226,525,066 "," 6,416 "," 8,883,570,424 ", 60 ,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,15,94,16095000," 2,822,348,058,536 ", 122 ," 2,849,433,825,722 ", 147 ," 1,176,308,786,885 ", 136 ," 8,980,378,913 ", 57 ,10,10,10,10,10,10,10,10,80
4Q0YTUKN1,こうちき,DF7FA982P,蓮ノ空百合部,13,96,16065000," 1,004,193,816,956 "," 1,491 "," 1,261,642,148,989 "," 1,287 "," 486,526,263,664 "," 1,377 "," 8,872,024,197 ", 61 ,10,10,10,10,10,10,10,10,80
DEVDG82YE,ジョーくん,11FB0EDDT,スクステ同好会,10,97,16061000," 3,385,709,524,130 ", 16 ," 3,512,784,530,933 ", 26 ," 1,298,700,094,459 ", 42 ," 770,149,053 "," 1,290 ",10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,3F9P3U95T,ଳ天地鱏明の空ଳ,6,98,16055000," 3,236,453,156,577 ", 45 ," 3,272,206,278,438 ", 64 ," 1,323,070,270,791 ", 33 ," 3,611,472,563 ", 314 ,10,10,10,9,10,9,10,10,78
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,12,99,16045000," 3,135,922,245,386 ", 66 ," 3,319,283,694,314 ", 55 ," 1,271,148,749,621 ", 56 ," 1,090,095,845 "," 1,010 ",10,10,10,8,10,9,9,9,75
8JKPKHDHC,我爱叶山风香,EYN9H9N16,蓮すきすきクラブ,16,100,16035000," 2,587,450,175,683 ", 188 ," 2,832,310,243,870 ", 153 ," 1,226,785,573,361 ", 84 ," 10,673,153,207 ", 34 ,10,9,10,8,10,7,10,10,74
NXLLUPEY0,ゆ〜いん,3F9P3U95T,ଳ天地鱏明の空ଳ,15,101,16025000," 3,135,222,170,157 ", 67 ," 3,228,259,090,446 ", 73 ," 1,291,380,293,962 ", 48 , - , - ,10,9,9,9,10,8,10,10,75
EQOU1ZZS7,ﾁｭｹﾋﾟ-,3F9P3U95T,ଳ天地鱏明の空ଳ,17,102,16010000," 2,868,730,352,899 ", 115 ," 3,586,279,923,740 ", 13 ," 1,266,335,272,476 ", 58 , - , - ,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,9,103,15990000," 3,140,147,456,094 ", 64 ," 3,435,854,424,722 ", 34 ," 1,241,737,681,504 ", 72 , - , - ,10,8,10,9,10,8,10,10,75
49TUEFEKF,金時草,RWARTHA1M,乙宗梢大好き部,15,104,15985000," 3,200,758,139,390 ", 54 ," 3,321,264,203,942 ", 54 ," 1,268,459,759,152 ", 57 ," 3,129,275,338 ", 379 ,10,9,10,10,10,8,10,10,77
T09VDOIFQ,ぼぬ,998H940YN,お嬢様筋トレ部,17,105,15975000," 28,062,576,886 "," 6,673 "," 48,303,252,648 "," 6,515 "," 879,379,097 "," 7,659 "," 8,780,452,507 ", 64 ,10,10,10,10,10,10,10,10,80
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,17,106,15955000," 3,258,546,790,384 ", 42 ," 3,342,702,711,520 ", 49 ," 1,259,967,084,975 ", 61 ," 5,126,010,400 ", 169 ,10,9,10,9,10,9,10,10,77
0UXX86CCP,KK,F2CFWVMY9,藤島め組,17,107,15945000," 1,304,455,238,366 "," 1,120 "," 1,416,720,768,114 "," 1,101 ", - , - ," 8,612,305,761 ", 65 ,10,10,10,10,10,10,10,10,80
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,15,108,15885000," 2,749,603,634,595 ", 143 ," 2,891,220,585,814 ", 133 ," 922,340,608,466 ", 404 ," 8,445,041,097 ", 67 ,10,9,10,9,10,9,9,10,76
