player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
64M70NFSR,NaNなん!?,M5LHG6R4T,村村動物園,15,19,8540000,464453231390522,15,428709772946001,16,602295625417955,31,10,10,10,10,10,10,10,10,80,60
ME00V6X4B,オラトニス,M5LHG6R4T,村村動物園,15,21,8530000,479623727899143,5,445283489130619,4,553883819182856,66,10,10,10,10,10,10,10,10,80,60
WCN6J32TG,しみちゃん,9WDMCJNFX,雨と風と太陽と,15,22,8515000,460254218468232,19,414579843232032,32,646980285721770,16,10,10,10,10,10,10,10,10,80,60
RV0TDDA7D,ブリてっか,9WDMCJNFX,雨と風と太陽と,15,23,8510000,474008762927455,9,412615236766218,33,577197603113816,47,10,10,10,10,10,10,10,10,80,60
JC33CNHML,かすかす,M5LHG6R4T,村村動物園,15,24,8410000,447963539032628,33,439190451231682,8,569972676002055,51,10,10,10,10,10,10,10,10,80,60
KBI8MUTYD,まけれれ,9WDMCJNFX,雨と風と太陽と,13,25,8390000,447552398561407,34,424949870729746,21,588279872197553,37,10,10,10,10,10,10,10,10,80,60
EQOU1ZZS7,あら花帆...♡,9WDMCJNFX,雨と風と太陽と,15,26,8375000,459412986219380,20,391139721479268,54,627848538354478,22,10,10,10,10,10,10,10,10,80,60
VH1RC5NNC,借金250万,9WDMCJNFX,雨と風と太陽と,15,27,8335000,422554047093479,53,426021800231151,20,603448964160580,30,10,10,10,10,10,10,10,10,80,60
BJI9H7CC6,エイジ,M5LHG6R4T,村村動物園,12,28,8320000,448656743670934,32,433588035979156,12,0,0,10,10,10,10,10,10,10,10,80,60
9ENVXR95K,マオ,M5LHG6R4T,村村動物園,10,29,8315000,435699855960392,42,378165545351877,66,674566436816392,5,10,10,10,10,10,10,10,10,80,60
7604CH5KV,hiro,M5LHG6R4T,村村動物園,15,30,8295000,446604173266079,35,393743877773076,49,609796234237511,28,10,10,10,10,10,10,10,10,80,60
CL0CDYUYY,かなちゃん,M5LHG6R4T,村村動物園,15,31,8290000,425161622763085,52,422533834456330,23,589354559588332,36,10,10,10,10,10,10,10,10,80,60
TXTPD6OZ9,stella,M5LHG6R4T,村村動物園,15,32,8280000,431121544005201,48,384347251043957,61,664874157529754,8,10,10,10,10,10,10,10,10,80,60
VGWT7LCX7,ZUC,9WDMCJNFX,雨と風と太陽と,12,32,8280000,456976625724587,22,422353539906068,24,555945795448633,63,10,10,10,10,10,10,10,10,80,60
CZKJL4VOV,リリエンフェル党,9WDMCJNFX,雨と風と太陽と,15,34,8270000,434318520716472,44,412320534434967,34,586048071008674,39,10,10,10,10,10,10,10,10,80,60
24M5TJDPS,わるつ,M5LHG6R4T,村村動物園,15,35,8240000,433504984364390,45,422728771644908,22,568321714857251,53,10,10,10,10,10,10,10,10,80,60
ZYAP6N76H,ぬわぁんでよぉ,9WDMCJNFX,雨と風と太陽と,15,36,8235000,432263957808017,47,428195537322607,18,0,0,10,10,10,10,10,10,10,10,80,60
TUHKRV0IW,ポン,9WDMCJNFX,雨と風と太陽と,15,37,8215000,450843817874057,30,409829865270776,37,563198498659667,59,10,10,10,10,10,10,10,10,80,60
3Q65ASSTC,ほうがく,9WDMCJNFX,雨と風と太陽と,15,38,8205000,466789007443113,14,378537886728837,65,570121563616005,50,10,10,10,10,10,10,10,10,80,60
ODE064I6J,ちあき,M5LHG6R4T,村村動物園,12,39,8195000,432600151526556,46,432716405715745,13,551448724976912,69,10,10,10,10,10,10,10,10,80,60
HF5CLQ1F8,すがぽん,M5LHG6R4T,村村動物園,15,40,8170000,412422068580834,64,386105131725834,60,655874604258572,13,10,10,10,10,10,10,10,10,80,60
8GYTX89XA,さやさや,M5LHG6R4T,村村動物園,15,41,8115000,425313913895854,51,408206115194825,38,564261179274696,57,10,10,10,10,10,10,10,10,80,60
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,15,42,8095000,416786678292549,60,391708404319664,52,584555315871681,40,10,10,10,10,10,10,10,10,80,60
FM1GCQSEE,Goona,M5LHG6R4T,村村動物園,13,42,8095000,408111480513468,70,402851927665007,41,0,0,10,10,10,10,10,10,10,10,80,60
7VE9T0CUP,むらたみ,M5LHG6R4T,村村動物園,15,44,8064000,456090449184818,24,434160571080504,11,0,0,10,10,10,10,10,10,10,10,80,60
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,15,45,8055000,421602603222882,54,388428096498201,57,577036305064269,48,10,10,10,10,10,10,10,10,80,60
LP0BEDRF6,致命的なミス,YE7CX8RNP,蓮ノ大三十角ex,15,46,8030000,439982647851614,39,418999599615402,28,534462132344907,92,10,10,10,10,10,10,10,10,80,60
4W6BIX284,リリィ♡,R181MKNX1,みらくらは人生！,15,47,8013000,444237664256956,36,416583082048198,30,528542406372206,101,10,10,10,10,10,10,10,10,80,60
8XP3JM3HY,ハヤシモリ,M5LHG6R4T,村村動物園,13,48,7993000,438086621077242,40,419191538889100,27,522001947523514,116,10,10,10,10,10,10,10,10,80,60
FVG9O3T6M,少結,PPAHU1TNY,蓮ノ空のんびり部,15,49,7979000,413241200735862,62,350974507282808,105,658701253823898,12,10,10,10,10,10,10,10,10,80,60
NWUFRAHLN,じゅんじゅん,M5LHG6R4T,村村動物園,12,50,7975000,455313843664805,27,401021428437856,44,519781867601385,119,10,10,10,10,10,10,10,10,80,60
NXLLUPEY0,ゆ〜いん,9WDMCJNFX,雨と風と太陽と,12,50,7975000,437895602743924,41,392949731517929,50,542513625909948,81,10,10,10,10,10,10,10,10,80,60
B424J17UB,ギンッカ,9WDMCJNFX,雨と風と太陽と,15,52,7958000,414408656707199,61,353204162888485,101,642983597376143,18,10,10,10,10,10,10,10,10,80,60
CO2UVBYHH,感謝,VW65MCVF8,スリスリーズ,7,53,7955000,400015759068142,73,373099650028472,71,589393462834140,35,10,10,10,10,10,10,10,10,80,60
PLE67URFB,DasserAN,M5LHG6R4T,村村動物園,8,54,7938000,417685569980541,57,318438982122377,155,648106530740252,15,10,10,10,10,10,10,10,10,80,60
NT480V79A,ゆざくら,M5LHG6R4T,村村動物園,15,55,7932000,440779180081989,38,416704742029319,29,491145534856042,177,10,10,10,10,10,10,10,10,80,60
4KFUM6ADN,ねくすと,M5LHG6R4T,村村動物園,15,56,7896000,430465323315286,50,406373087279313,40,528318270326008,103,10,10,10,10,10,10,10,10,80,60
Y2LLTQ4MF,Lautrum,M5LHG6R4T,村村動物園,15,57,7877000,434321833202022,43,392461973090690,51,528321542969953,102,10,10,10,10,10,10,10,10,80,60
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,15,58,7869000,356811876274003,125,374765248140903,70,629717062708386,21,10,10,10,10,10,10,10,10,80,60
JLADG5GPX,うぇすとれ,PBRDPWEY1,満州国上野動物園,15,59,7856000,455658269324893,26,391335986532822,53,484280811918413,197,10,10,10,10,10,10,10,10,80,60
OOC27PRN6,リリィ,11FB0EDDT,スクステ同好会,4,60,7840000,397500172820832,76,395175308245883,48,547028474314141,75,10,10,10,10,10,10,10,10,80,60
TKLRD66RN,ふじー,GXR6C85BT,花帆ちゃん親衛隊,15,61,7835000,392655118876309,78,411378799196745,35,541093597016545,87,10,10,10,10,10,10,10,10,80,60
EEODMO0PN,kazami,VW65MCVF8,スリスリーズ,9,62,7820000,384569339898848,84,363008371961420,80,581025842831408,41,10,10,10,10,10,10,10,10,80,60
W4E0R6NA9,そらをとぶ,0TKFF5EG3,サークル名募集中,15,63,7805000,420340497134806,55,376937427953738,69,542162863557664,82,10,10,10,10,10,10,10,10,80,60
CAH984HAW,be proud,M5LHG6R4T,村村動物園,15,64,7800000,342379405321997,154,359538335749241,87,660999780495912,11,10,10,10,10,10,10,10,10,80,60
W6KGEJ697,まだまだお,GXR6C85BT,花帆ちゃん親衛隊,9,64,7800000,355258829410139,129,396836314085832,47,565803495454973,56,10,10,10,10,10,10,10,10,80,60
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,8,64,7800000,405447693296565,72,367106605756518,74,513818644953763,129,10,10,10,10,10,10,10,10,80,60
KXMPLAX04,ろーぱす,EYN9H9N16,蓮すきすきクラブ,15,67,7790000,412031350776519,65,362990696720379,81,556180295161325,62,10,10,10,10,10,10,10,10,80,60
ND6DAW05J,パトリシア,M5LHG6R4T,村村動物園,15,68,7789000,417729529629906,56,398434427548149,45,501117321593779,154,10,10,10,10,10,10,10,10,80,60
AJMEJX0KG,こーか,9WDMCJNFX,雨と風と太陽と,15,69,7766000,408296650561249,69,398067168451711,46,525201505490731,108,10,10,10,10,10,10,10,10,80,60
U1IQYBNI5,通りすがりの人,49AMYCXCD,ルドベキア,12,70,7760000,398908038801346,75,363559332259562,78,556843277498167,61,10,10,10,10,10,10,10,10,80,60
DJFBBUV8E,トルコ,WN5B7VKPU,きんぴられんこん,11,71,7754000,373839964675458,97,339764038622274,120,639226145808267,19,10,10,10,10,10,10,10,10,80,60
FWBTX791U,garry,M5LHG6R4T,村村動物園,11,72,7744000,358424894618568,119,329265500028740,134,662440948184639,10,10,10,10,10,10,10,10,10,80,60
DES39P1DL,おめでとう。,B5V2LNN43,WMW,14,73,7743000,417529211644663,59,390376179995952,55,510801577810612,136,10,10,10,10,10,10,10,10,80,60
NLNKEMVRB,高町なのはな,0UT59MJ8U,かほすこ同好会,13,74,7728000,376091471772036,94,336762868417784,125,610260413632630,26,10,10,10,10,10,10,10,10,80,60
NC6WJYFVX,でら,1BME38BCD,さすさやクラブ,15,75,7692000,348482126275426,142,377918936491786,67,566359455239673,55,10,10,10,10,10,10,10,10,80,60
IMAK5NFHF,よもぎ,YE7CX8RNP,蓮ノ大三十角ex,15,76,7685000,386584195748381,79,363314102089299,79,549235509332263,71,10,10,10,10,10,10,10,10,80,60
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角ex,12,77,7684000,411988582917237,66,381056662626957,63,438969458520652,367,10,10,10,10,10,10,10,10,80,60
J9C1NN8VB,CBCRR23,VW65MCVF8,スリスリーズ,15,78,7674000,417666242746218,58,365087459832104,77,531861356699466,96,10,10,10,10,10,10,10,10,80,60
7TAQGMS8W,デデデ,M5LHG6R4T,村村動物園,15,79,7660000,386284108844392,81,380434586533190,64,538835927498555,90,10,10,10,10,10,10,10,10,80,60
K8XN5UVA3,ツインドアノブ,W26TRPM1R,めぐ党藤島派,13,80,7625000,376015750464650,95,365129439628708,76,550937317837450,70,10,10,10,10,10,10,10,10,80,60
67IVLJVB0,ねこるて,CX967RTGY,おんゆあさーくる,15,81,7621000,430577639276626,49,386796632877270,59,456484461520741,282,10,10,10,10,10,10,10,10,80,60
T0AGDWEPM,ゆゆ,CX967RTGY,おんゆあさーくる,15,82,7592000,410981631711721,67,0,0,497403174433675,166,10,10,10,10,10,10,10,10,80,60
K4IYCBPH8,ふるさと,EYN9H9N16,蓮すきすきクラブ,2,83,7582000,292982189262600,318,301975181556125,195,789813724714111,1,10,10,10,10,10,10,10,10,80,60
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,15,84,7566000,337729439455190,162,354108310696175,99,579252490146647,43,10,10,10,10,10,10,10,10,80,60
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,15,85,7551000,362039387216534,114,356098079369744,96,563225938333810,58,10,10,10,10,10,10,10,10,80,60
1FREY7CCF,ぱむぱむ,HE0GK3EPE,瑞蓮プロカ倶楽部,15,86,7547000,364007750557709,108,317622903663947,158,578229646611234,46,10,10,10,10,10,10,10,10,80,60
P4BD94K88,ﾛｰﾗ･ﾘﾙﾚ,HE0GK3EPE,瑞蓮プロカ倶楽部,15,87,7542000,385247623292319,83,367341905049222,73,516353343311612,121,10,10,10,10,10,10,10,10,80,60
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角ex,15,88,7527000,346904714283412,147,401042229514727,43,501594882618144,153,10,10,10,10,10,10,10,10,80,60
19KYGA4WX,セラ吟かほめぐ党,25PMPEMG7,星見プロ,15,89,7517000,369461292009502,103,356484080364432,93,553209090047710,68,10,10,10,10,10,10,10,10,80,60
AFMBX6BPP,美鳩,M5LHG6R4T,村村動物園,13,90,7510000,408930061961326,68,366273356729252,75,455209967350184,289,10,10,10,10,10,10,10,10,80,60
70NE2637U,りふいっと,49AMYCXCD,ルドベキア,8,91,7496000,363826608301626,109,356850200781056,92,549026074652714,72,10,10,10,10,10,10,10,10,80,60
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,15,92,7485000,0,0,320978421920690,153,560357396135406,60,10,10,10,10,10,10,10,10,80,60
8OJ4K93MD,コロ,HBUK6F7CC,乙宗梢なりきり部,15,93,7484000,358357117726050,120,304439787532258,192,576011137475655,49,10,10,10,10,10,10,10,10,80,60
62NPMRQF6,ふく,9WDMCJNFX,雨と風と太陽と,11,94,7473000,412735208457441,63,328092130604984,136,516194707098539,122,10,10,10,10,10,10,10,10,80,60
RRW2O1DH8,ふかひれ,49AMYCXCD,ルドベキア,15,95,7469000,368598502525523,104,334550622430009,130,555421685253053,65,10,10,10,10,10,10,10,10,80,60
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,15,96,7461000,376758539367075,91,321210775828913,152,548690351918863,73,10,10,10,10,10,10,10,10,80,60
C9325WMEN,ちーなっつ,PBRDPWEY1,満州国上野動物園,13,97,7458000,394202785693448,77,381884712472564,62,454829425047677,291,10,10,10,10,10,10,10,10,80,60
S1JO65QZU,すと。,PBRDPWEY1,満州国上野動物園,9,98,7431000,338421620691972,161,377226684242946,68,524208308207944,111,10,10,10,10,10,10,10,10,80,60
M30MWLT24,ゆあゆあ,05KN1RR3U,さやかほ花卉園,15,99,7428000,385440065518293,82,354986522840658,97,516561533058323,120,10,10,10,10,10,10,10,10,80,60
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,15,100,7422000,347181185838810,145,325832079169815,140,555736540524434,64,10,10,10,10,10,10,10,10,80,60
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,15,101,7418000,0,0,369482929456802,72,529274190017934,98,10,10,10,10,10,10,10,10,80,60
XCRX2GAFB,なる,WN5B7VKPU,きんぴられんこん,15,102,7407000,376521312516304,92,325799124892997,141,541789869205689,85,10,10,10,10,10,10,10,10,80,60
8JKPKHDHC,梅雨はつづこず,EYN9H9N16,蓮すきすきクラブ,15,103,7399000,441586889619500,37,275277990273525,268,487471178908200,190,10,10,10,10,10,10,10,10,80,60
M3ANWTEQ1,"甘野老oNM,",73CBYJYB0,"oNM,",15,104,7397000,376281538298405,93,336448337205316,126,538885044213607,89,10,10,10,10,10,10,10,10,80,60
J5GI3NA6M,電流不組アンペア,GXR6C85BT,花帆ちゃん親衛隊,15,105,7395000,377874792200803,88,346021895036380,109,527972260545474,104,10,10,10,10,10,10,10,10,80,60
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,15,106,7378000,398994833906535,74,313546544391609,167,513613275459420,131,10,10,10,10,10,10,10,10,80,60
BRJ0XWX77,しいのき,V4A5MP41E,徒町チャレンジ！,15,107,7369000,318937851081987,220,287002671372196,229,578715910608770,44,10,10,10,10,10,10,10,10,80,60
MHUB8095B,どらろー,25PMPEMG7,星見プロ,15,108,7354000,348220290256869,144,353985307746798,100,541499882703290,86,10,10,10,10,10,10,10,10,80,60
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,15,109,7350000,386438217328294,80,340174634595234,118,490437116016276,180,10,10,10,10,10,10,10,10,80,60
49TUEFEKF,もふもふまじん,V6VCA0C4N,ドル家の『D』,15,109,7350000,352376593295277,133,322848140706982,149,544053426336618,79,10,10,10,10,10,10,10,10,80,60
PG3THEV4C,あお,EYN9H9N16,蓮すきすきクラブ,10,111,7337000,332390464622080,183,341184761721317,117,544369528675753,78,10,10,10,10,10,10,10,10,80,60
IEM5ZNZ0W,Xenos,GXR6C85BT,花帆ちゃん親衛隊,9,112,7323000,0,0,387689645774618,58,526197933901622,106,10,10,10,10,10,10,10,10,80,60
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,8,113,7318000,375585070724868,96,344187858170693,112,0,0,10,10,10,10,10,10,10,10,80,60
4FGPNYMSS,たんぽぽと向日葵,VW65MCVF8,スリスリーズ,15,114,7317000,362635012108041,112,356484006847375,94,509914505895079,139,10,10,10,10,10,10,10,10,80,60
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,15,115,7315000,405765583961198,71,312346127121891,171,481967252090416,204,10,10,10,10,10,10,10,10,80,60
L71LEGR49,かんなぎ,49AMYCXCD,ルドベキア,15,116,7305000,384202983984310,85,315370888389896,164,502004563506679,151,10,10,10,10,10,10,10,10,80,60
KWNXKNY6X,ぷいにゅー,49AMYCXCD,ルドベキア,15,117,7301000,368142546627468,105,353075658282503,102,511399334204971,135,10,10,10,10,10,10,10,10,80,60
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,6,118,7298000,364212080428431,107,332934509666220,132,527183841353226,105,10,10,10,10,10,10,10,10,80,60
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,15,119,7287000,291057781745532,324,297058565637950,203,578522223224819,45,10,10,10,10,10,10,10,10,80,60
W51RD80OU,赤飯のごま塩,49AMYCXCD,ルドベキア,15,120,7280000,377214807535381,90,235393115534048,478,524553184527052,110,10,10,10,10,10,10,10,10,80,60
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,15,121,7277000,344745974966178,150,346799051606150,108,525598084259200,107,10,10,10,10,10,10,10,10,80,60
OR2FS00BH,あぼます,6045Y2RW7,ポチっと！蓮ノ空,8,121,7277000,350162111156791,139,237843747099058,459,591199394586116,34,10,10,10,10,10,10,10,10,80,60
EMFP5HG3T,さりっく,GXR6C85BT,花帆ちゃん親衛隊,15,123,7269000,331868498836931,185,388732354091062,56,447127035962168,318,10,10,10,10,10,10,10,10,80,60
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,14,124,7260000,378283650233459,87,358571169927257,90,454050987232462,294,10,10,10,10,10,10,10,10,80,60
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,15,125,7259000,337576564614191,164,357620811113884,91,499778454332029,158,10,10,10,10,10,10,10,10,80,60
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,14,126,7244000,343861604036608,152,360128034330982,84,473958881388950,219,10,10,10,10,10,10,10,10,80,60
4NF07ZA7K,ゆーさく,VW65MCVF8,スリスリーズ,15,127,7242000,304929060007380,271,331570134068793,133,545474029495304,76,10,10,10,10,10,10,10,10,80,60
HY934N56T,ゆ、指輪！？！？,0TKFF5EG3,サークル名募集中,13,128,7238000,363285170200224,110,359633828715139,86,463674130430929,257,10,10,10,10,10,10,10,10,80,60
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,15,129,7236000,360704176726048,117,325441454722275,143,504741285786561,145,10,10,10,10,10,10,10,10,80,60
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,15,129,7236000,360813474845016,116,312343933886640,172,521571013830553,117,10,10,10,10,10,10,10,10,80,60
G25EXFDYH,いかずちさんだー,25PMPEMG7,星見プロ,7,131,7234000,322610008681442,212,350302366092490,106,533525279545487,94,10,10,10,10,10,10,10,10,80,60
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,14,132,7232000,335559422195548,169,325734208376173,142,493490735312248,175,10,10,10,10,10,10,10,10,80,60
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,15,132,7232000,358799915173109,118,325430489044000,144,503093356289752,146,10,10,10,10,10,10,10,10,80,60
KY1DYH45V,ate_san,6XX7GBM0K,ぷちぐる同好会,15,134,7228000,325017672846394,205,310878063821556,177,541940580008662,83,10,10,10,10,10,10,10,10,80,60
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角ex,15,135,7227000,342194281024231,155,361975251079456,83,468468612428825,238,10,10,10,10,10,10,10,10,80,60
J9E2BXTUR,そーや,YE7CX8RNP,蓮ノ大三十角ex,15,136,7225000,380907944468034,86,315253474616850,165,471217128222664,223,10,10,10,10,10,10,10,10,80,60
67GP30NUW,yuba,11FB0EDDT,スクステ同好会,13,137,7217000,308436745543761,254,329201657938329,135,541807091666347,84,10,10,10,10,10,10,10,10,80,60
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,15,138,7215000,357944114954350,121,344200455498862,111,485556642124729,194,10,10,10,10,10,10,10,10,80,60
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,13,139,7214000,0,0,341308867215047,115,484592163420344,195,10,10,10,10,10,10,10,10,80,60
DCU9XHY3U,しばひめ,YE7CX8RNP,蓮ノ大三十角ex,13,140,7212000,351573739771530,136,354825612257709,98,483512018091780,199,10,10,10,10,10,10,10,10,80,60
M6J593C9W,うらかつ,0TKFF5EG3,サークル名募集中,15,141,7188000,371074912035909,101,323975474128767,146,481123812248788,206,10,10,10,10,10,10,10,10,80,60
WIN8KLGAN,もり,1BME38BCD,さすさやクラブ,3,141,7188000,353269232131718,131,303075541530531,194,515606766417195,126,10,10,10,10,10,10,10,10,80,60
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,15,143,7167000,348324561869796,143,299811548668307,197,513068746276407,133,10,10,10,10,10,10,10,10,80,60
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,15,144,7163000,334242687718428,176,359878709808156,85,460994122169145,268,10,10,10,10,10,10,10,10,80,60
53RKA95PI,こはく,0TKFF5EG3,サークル名募集中,15,145,7162000,340857153724547,157,344950453668791,110,477564850655329,211,10,10,10,10,10,10,10,10,80,60
84U35FCIX,じゃじゃ,YCTM6RYDP,金沢おでん同好会,11,146,7159000,366230552996268,106,347978385095003,107,426942812855385,413,10,10,10,10,10,10,10,10,80,60
K137HR419,しょうご,VW65MCVF8,スリスリーズ,15,146,7159000,299525482863852,295,344138332208791,113,0,0,9,10,10,10,10,9,10,10,78,58
LXROXCRPX,たな,RFYKY8DCD,LA.LA.LA,15,148,7157000,352207301079314,134,310904140652001,176,495037080319935,172,10,10,10,10,10,10,10,10,80,60
JIKYKGGNX,ぬー,HBUK6F7CC,乙宗梢なりきり部,15,148,7157000,350777179796933,138,305874692042201,187,500364312960011,157,10,10,10,10,10,10,10,10,80,60
AT03UHE11,えむ,25PMPEMG7,星見プロ,15,150,7155000,296040787059707,310,359119124940908,88,513135756549158,132,10,10,10,10,10,10,10,10,80,60
MEGKKH1W5,75,EYN9H9N16,蓮すきすきクラブ,15,151,7140000,316863122598845,224,309619419444389,179,529600640989772,97,10,9,7,7,9,7,10,10,69,49
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,5,152,7138000,310170947317171,246,356328860468416,95,490790827873942,178,10,10,10,10,10,10,10,10,80,60
Z4TLWEM1D,ちびこま,YE7CX8RNP,蓮ノ大三十角ex,12,153,7137000,279379527702175,373,341296494639678,116,543794284869228,80,10,10,10,10,10,10,10,10,80,60
VWAM1LZVB,トメ,YCTM6RYDP,金沢おでん同好会,13,154,7135000,357009289649518,124,362976145170158,82,441166910407664,362,10,10,10,10,10,10,10,10,80,60
M8KSSVGQS,おばすこ,EYN9H9N16,蓮すきすきクラブ,15,155,7132000,303578923141321,279,287680441570983,227,544801217728951,77,10,10,10,10,10,10,10,10,80,60
FSHR5FP4W,Kian,KT4C59NXG,めぐ島,15,156,7124000,319438199253479,219,327787214189498,137,499476362098341,159,10,10,10,10,10,10,10,10,80,60
NJ5M5IZWU,まき,PBRDPWEY1,満州国上野動物園,15,157,7108000,330271028768720,192,308933194439411,182,500897284192064,156,10,10,10,10,10,10,10,10,80,60
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,10,158,7106000,370195911316579,102,336093274981847,128,451697333987134,301,10,10,10,10,10,10,10,10,80,60
PQHU8G8OV,ミナミ,48BTAPMBG,蓮ノ空魔術部,15,159,7103000,348813748829908,140,312531724499853,170,470930340991787,224,10,10,10,10,10,10,10,10,80,60
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,15,160,7101000,304225927879874,274,333788916952683,131,512166577973036,134,10,10,10,10,10,10,10,10,80,60
