player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
JE5URLPU8,もご,3F9P3U95T,ଳ天地鱏明の空ଳ,1453,7,14,8785000,22785105016690.0,16.0,21084201663570.0,18.0,18704573146956.0,22.0,0.0,0.0,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1887,18,15,8780000,22535790921463.0,18.0,21322553115066.0,15.0,18844648497378.0,20.0,0.0,0.0,10,10,10,10,10,10,10,10,80
X0REUC1B0,ジークハルト,GXR6C85BT,花帆ちゃん親衛隊,1752,20,16,8760000,183316067963.0,4608.0,406742396549.0,3483.0,243687575691.0,4531.0,208670456173.0,13.0,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1934,20,16,8760000,1970739358789.0,1779.0,2140450652534.0,1650.0,1974885671617.0,1823.0,213864075438.0,9.0,10,10,10,10,10,10,10,10,80
M30MWLT24,ゆあゆあ,1BME38BCD,さすさやクラブ,1926,21,18,8750000,0.0,0.0,0.0,0.0,0.0,0.0,214027772374.0,8.0,10,10,10,9,10,10,10,10,79
T09VDOIFQ,ぼゐ,998H940YN,お嬢様筋トレ部,1772,19,19,8745000,1132338.0,9998.0,37057524904.0,5478.0,12458003531.0,6238.0,212808128894.0,10.0,10,10,10,10,10,10,10,10,80
NLNKEMVRB,ユッキー,0TKFF5EG3,サークル名募集中,1651,19,19,8745000,22635534515566.0,17.0,22002847848123.0,7.0,19042476574925.0,14.0,0.0,0.0,10,10,10,10,10,10,10,10,80
6NJM4GUG6,1192,3F9P3U95T,ଳ天地鱏明の空ଳ,1855,12,21,8735000,23635466206706.0,9.0,19346567011637.0,33.0,19614107351500.0,9.0,0.0,0.0,10,10,10,10,10,10,10,10,80
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,1884,19,22,8720000,0.0,0.0,0.0,0.0,0.0,0.0,215879276173.0,7.0,10,10,10,10,10,10,10,10,80
TKLRD66RN,冬,3F9P3U95T,ଳ天地鱏明の空ଳ,1812,18,23,8710000,23288225755444.0,10.0,22117665138966.0,6.0,19521041476661.0,10.0,0.0,0.0,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗動物園,1924,18,23,8710000,279985512668.0,4164.0,634091157446.0,2960.0,460536929412.0,3841.0,218667421885.0,6.0,10,10,10,10,10,10,10,10,80
KOKTCEUS1,にんじんソード,1BME38BCD,さすさやクラブ,1781,20,25,8700000,6669168198.0,6421.0,2603467365.0,6759.0,27409579484.0,5863.0,206659375749.0,17.0,10,10,10,10,10,10,10,10,80
CZKJL4VOV,調布のりこ,M5LHG6R4T,乙宗動物園,1858,18,25,8700000,518719578.0,7322.0,2855094998.0,6728.0,73882178112.0,5323.0,206866971529.0,16.0,10,10,10,10,10,10,10,10,80
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,1791,21,27,8670000,0.0,0.0,0.0,0.0,0.0,0.0,210532402643.0,11.0,10,10,10,10,10,10,9,10,79
9MA0T8B65,たな,RF5215M2U,スクステ同好会②,1553,16,28,8640000,212095579688.0,4449.0,469691524063.0,3318.0,258084175700.0,4474.0,209950882801.0,12.0,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1791,21,29,8630000,22846899718047.0,13.0,21817676435030.0,9.0,17322553504334.0,31.0,0.0,0.0,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1701,21,30,8615000,22010689851544.0,22.0,20659002510028.0,20.0,19197235878517.0,11.0,0.0,0.0,10,10,10,10,10,10,10,10,80
4KFUM6ADN,ねくすと,PBRDPWEY1,村村会,1722,18,31,8610000,21455392762800.0,30.0,21419885047815.0,14.0,19194738564864.0,12.0,0.0,0.0,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,1830,14,32,8595000,23118811980017.0,11.0,21234902557726.0,16.0,17058468790389.0,35.0,0.0,0.0,10,10,10,10,10,10,10,10,80
NWUFRAHLN,じゅんじゅん,3F9P3U95T,ଳ天地鱏明の空ଳ,1714,18,33,8585000,22839472315932.0,14.0,17308091017707.0,68.0,17103444936404.0,34.0,189362311109.0,42.0,10,10,10,10,10,10,10,10,80
N6KDBV2A2,ハンバーグ,RWARTHA1M,乙宗梢大好き部,1810,20,34,8570000,0.0,0.0,0.0,0.0,0.0,0.0,203092943969.0,21.0,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角,1863,20,35,8565000,318074535.0,7532.0,968561409.0,7194.0,9383426196.0,6374.0,202150009177.0,22.0,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋,3F9P3U95T,ଳ天地鱏明の空ଳ,1864,16,36,8560000,22802847890053.0,15.0,17020048381525.0,70.0,20395938496754.0,5.0,0.0,0.0,10,10,10,10,10,10,10,10,80
ZCN6JNO6H,Celica,11FB0EDDT,スクステ同好会,1829,17,37,8555000,1642185157630.0,1973.0,2537116647476.0,1490.0,1268058070977.0,2395.0,199536592866.0,27.0,9,10,7,7,10,9,9,9,70
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,1779,21,38,8545000,21968819501263.0,23.0,20380580119315.0,26.0,15843791078545.0,56.0,0.0,0.0,10,10,10,10,10,10,10,10,80
L10RA8434,なこちぃ,HE0GK3EPE,瑞蓮プロカ倶楽部,1535,18,39,8530000,2794145837002.0,1441.0,2176589924345.0,1631.0,2139441048182.0,1741.0,207165340016.0,14.0,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,11FB0EDDT,スクステ同好会,1544,20,40,8520000,0.0,0.0,0.0,0.0,0.0,0.0,196902652028.0,31.0,10,10,10,10,10,10,10,10,80
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1955,21,41,8505000,1574694444.0,6933.0,4074024531.0,6572.0,109723769290.0,5096.0,195508428825.0,34.0,10,10,10,10,10,10,10,10,80
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1734,16,41,8505000,516979158.0,7324.0,800091392.0,7277.0,765460617.0,7578.0,197726001484.0,28.0,7,10,10,8,10,10,9,10,74
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,1901,19,43,8495000,639831190.0,7233.0,1609531.0,10340.0,662551155.0,7665.0,194590488382.0,35.0,10,10,10,9,10,10,10,10,79
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,1805,21,44,8480000,21472870242829.0,29.0,19204347013793.0,35.0,15946813004985.0,53.0,0.0,0.0,9,10,9,9,10,9,10,10,76
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1687,19,45,8475000,3346391269802.0,1277.0,3687643198146.0,1169.0,1397304857185.0,2257.0,200319600493.0,25.0,10,10,10,10,10,10,10,10,80
1P6AUGHX2,もじゃもじゃ,RWARTHA1M,乙宗梢大好き部,1748,21,45,8475000,22108347014633.0,20.0,21192188168770.0,17.0,16860173223468.0,37.0,0.0,0.0,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1679,17,45,8475000,22081825931831.0,21.0,20846471002423.0,19.0,16841734787673.0,38.0,0.0,0.0,10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,3F9P3U95T,ଳ天地鱏明の空ଳ,1570,11,48,8470000,0.0,0.0,0.0,0.0,0.0,0.0,205549190620.0,18.0,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1865,21,49,8465000,5664228078.0,6482.0,3157787645.0,6686.0,16231482774.0,6125.0,207121212853.0,15.0,10,10,10,10,10,10,10,10,80
4UL0VYVYJ,ベル,3F9P3U95T,ଳ天地鱏明の空ଳ,1237,18,50,8460000,19959040141882.0,45.0,15639891746584.0,111.0,20518675812920.0,3.0,0.0,0.0,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,3F9P3U95T,ଳ天地鱏明の空ଳ,1843,16,51,8455000,20746387763062.0,36.0,21756684582037.0,11.0,18895155482185.0,18.0,0.0,0.0,9,10,10,9,10,9,8,10,75
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,1757,20,52,8450000,714630338540.0,2957.0,13307904153804.0,189.0,14435703534291.0,82.0,203200667776.0,19.0,9,10,10,9,10,8,9,10,75
KJWYM5BGB,Runway感謝,49AMYCXCD,ルドベキア,1665,20,52,8450000,22134282894006.0,19.0,20653958109703.0,21.0,17230005229913.0,32.0,0.0,0.0,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1858,20,54,8435000,1775172348765.0,1880.0,2596680878232.0,1468.0,1944593961721.0,1838.0,193816041047.0,37.0,10,10,10,10,10,10,10,10,80
CL0CDYUYY,お嬢様,PBRDPWEY1,村村会,1597,21,54,8435000,21480045365960.0,28.0,17762980386443.0,60.0,18700428865370.0,23.0,0.0,0.0,10,10,10,10,10,10,10,10,80
1A279T9WC,あにょケツ隠すな,49AMYCXCD,ルドベキア,1573,19,56,8430000,21567918208994.0,27.0,20397744706026.0,25.0,15976389321681.0,52.0,0.0,0.0,10,10,10,10,10,10,10,10,80
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1868,16,57,8425000,82537247443.0,5207.0,116413632614.0,4740.0,26169653049.0,5883.0,194513794421.0,36.0,10,10,10,10,10,10,10,10,80
R0UE3XEUP,だちょう,95TAREFPT,ご自由にどうぞ,1696,20,58,8395000,3120469181132.0,1343.0,4797402302551.0,949.0,2793339578660.0,1448.0,197032168583.0,30.0,9,10,10,9,10,10,10,10,78
U8OROTM2Y,なってしまった！,YCTM6RYDP,金沢おでん同好会,1814,20,58,8395000,1971577953490.0,1778.0,700816615333.0,2852.0,1715457363462.0,2006.0,189978672454.0,41.0,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1620,20,58,8395000,20525765150454.0,37.0,19312954459517.0,34.0,17455912776886.0,30.0,0.0,0.0,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1823,21,61,8390000,1528528037723.0,2048.0,1427811056264.0,2053.0,1579993752452.0,2103.0,199581327978.0,26.0,10,10,10,10,10,10,10,10,80
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1837,21,61,8390000,19560755627457.0,49.0,19673354252233.0,30.0,16131503136024.0,50.0,0.0,0.0,10,10,10,10,10,10,10,10,80
7VE9T0CUP,むらたみ,PBRDPWEY1,村村会,1668,19,63,8385000,21816806164804.0,24.0,20415604119043.0,24.0,15069023152810.0,73.0,0.0,0.0,10,10,10,10,10,10,10,10,80
530X3N5VB,らみん,11FB0EDDT,スクステ同好会,1723,19,64,8365000,0.0,0.0,0.0,0.0,0.0,0.0,201057433735.0,24.0,9,10,9,10,10,10,9,9,76
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,1866,19,65,8345000,31743626855.0,5739.0,1632796416720.0,1917.0,1357039048123.0,2299.0,196424184166.0,33.0,10,10,10,10,10,10,10,10,80
85NX5JDGB,いろはす,PBRDPWEY1,村村会,1809,21,65,8345000,45716825442.0,5537.0,932692913.0,7212.0,205260525866.0,4664.0,203165404067.0,20.0,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1647,17,67,8340000,20387792370640.0,40.0,20453773975960.0,23.0,17639403320248.0,28.0,0.0,0.0,8,10,8,8,10,9,9,9,71
62NPMRQF6,ふく,3F9P3U95T,ଳ天地鱏明の空ଳ,1792,17,68,8330000,17176356807682.0,93.0,20347650199678.0,27.0,18859547212669.0,19.0,0.0,0.0,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1730,18,69,8320000,21391112407834.0,31.0,19647868906774.0,31.0,15669847854227.0,61.0,0.0,0.0,10,10,10,10,10,10,10,10,80
VGWT7LCX7,ZUC,3F9P3U95T,ଳ天地鱏明の空ଳ,1814,18,70,8315000,21160480503798.0,33.0,17403372477263.0,66.0,16590948573926.0,41.0,0.0,0.0,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1831,13,71,8310000,191955743318.0,4561.0,175960469766.0,4389.0,153276195773.0,4874.0,201684487001.0,23.0,10,10,10,10,10,10,10,10,80
NXVRLTLHM,たわし,11FB0EDDT,スクステ同好会,1205,13,72,8300000,20894608923397.0,34.0,19121786690182.0,37.0,16751501378779.0,39.0,0.0,0.0,10,10,10,10,10,10,10,10,80
70NE2637U,望月ほぐの,3F9P3U95T,ଳ天地鱏明の空ଳ,1830,13,72,8300000,22897220619697.0,12.0,21686305834052.0,12.0,19025193323952.0,15.0,0.0,0.0,10,10,10,10,10,10,10,10,80
TW9L2LKS7,暗視モード搭載型,YE7CX8RNP,蓮ノ大三十角,1913,15,72,8300000,21609738779689.0,25.0,21667172885439.0,13.0,12151687080294.0,159.0,0.0,0.0,10,10,10,10,10,10,10,10,80
VH1RC5NNC,コグレ,3F9P3U95T,ଳ天地鱏明の空ଳ,1666,16,75,8295000,20427012444351.0,39.0,18893477307866.0,42.0,19089822858350.0,13.0,0.0,0.0,9,10,10,9,10,9,7,10,74
1Y0XFNNDJ,かなたなか,EYN9H9N16,蓮すきすきクラブ,1815,19,76,8280000,29330555407.0,5782.0,1856641404362.0,1783.0,1836528383310.0,1920.0,185423632961.0,50.0,8,10,10,8,10,9,8,10,73
WCN6J32TG,しみちゃん,0TKFF5EG3,サークル名募集中,1756,18,76,8280000,21201677815290.0,32.0,18881922149336.0,43.0,15779664482047.0,58.0,0.0,0.0,10,10,10,10,10,10,10,10,80
XP37Y6W68,るる,11FB0EDDT,スクステ同好会,1489,12,76,8280000,0.0,0.0,0.0,0.0,0.0,0.0,197537785901.0,29.0,9,10,10,10,10,10,10,10,79
4TIMH0CPX,ソフール,KXB93FVTR,ブルームガーデン,1770,21,79,8265000,7667117994.0,6370.0,88087360055.0,4958.0,196432499775.0,4694.0,192328762127.0,39.0,7,10,10,8,10,8,10,10,73
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,1761,12,80,8255000,19529613890186.0,50.0,1108206001745.0,2361.0,17216618501652.0,33.0,0.0,0.0,10,10,10,10,10,10,10,10,80
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,1876,21,81,8245000,18313491478452.0,71.0,18371815076727.0,51.0,16402171103628.0,46.0,187013176014.0,45.0,9,10,10,9,10,10,10,10,78
L8VJOGDKM,わ,3F9P3U95T,ଳ天地鱏明の空ଳ,1897,20,82,8240000,0.0,0.0,0.0,0.0,0.0,0.0,186283395636.0,48.0,10,10,10,10,10,10,10,10,80
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,1760,19,83,8210000,21575707936819.0,26.0,18926004191056.0,40.0,14359816902475.0,84.0,0.0,0.0,10,10,10,10,10,10,10,10,80
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,1755,18,84,8200000,19456296451967.0,51.0,18813210765252.0,45.0,15871488442469.0,55.0,0.0,0.0,9,10,9,9,9,9,9,10,74
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1830,9,85,8190000,19124269611046.0,57.0,18765312718607.0,46.0,15799744523503.0,57.0,0.0,0.0,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,EYN9H9N16,蓮すきすきクラブ,1903,19,85,8190000,19621233106512.0,47.0,18208753716913.0,54.0,16389770992984.0,47.0,0.0,0.0,5,6,7,6,9,9,10,9,61
56DXP4XGM,osA_,3F9P3U95T,ଳ天地鱏明の空ଳ,1613,15,85,8190000,20831750169627.0,35.0,17431596874945.0,65.0,15328573063383.0,68.0,0.0,0.0,10,10,10,10,10,10,10,10,80
OJ8LRLQKO,抹茶あいす,1DU9LCND7,蓮ノ空すこやか部,1825,21,88,8175000,5030279425662.0,938.0,4870616043379.0,932.0,3421763486493.0,1279.0,196858162332.0,32.0,7,10,10,8,10,9,8,10,72
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,1863,21,89,8170000,20495594544865.0,38.0,17511687359993.0,64.0,15464219221950.0,64.0,0.0,0.0,9,10,10,9,10,10,9,10,77
EQOU1ZZS7,葵,VW65MCVF8,スリスリーズ,1786,19,90,8152500,19019980956100.0,60.0,9804049103343.0,401.0,18562460692683.0,25.0,0.0,0.0,8,10,9,9,9,8,8,10,71
ANDHY0LMT,こっしー,CX967RTGY,おんゆあさーくる,1389,21,91,8150000,29567395.0,8540.0,128637559896.0,4668.0,17523249175.0,6083.0,181168677605.0,51.0,7,10,10,7,10,8,10,10,72
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1821,21,92,8135000,105278030.0,8028.0,161579008331.0,4477.0,7305081940.0,6482.0,188168338796.0,43.0,7,10,10,7,10,9,8,10,71
CO2UVBYHH,人,PBRDPWEY1,村村会,1763,10,93,8130000,19071196876800.0,59.0,18953060985788.0,39.0,15285549077446.0,70.0,0.0,0.0,8,10,7,8,9,8,9,9,68
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,1883,20,93,8130000,12217349.0,8855.0,109122329785.0,4795.0,7854633495.0,6444.0,186458284732.0,47.0,9,10,10,9,10,10,10,9,77
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,1711,15,95,8110000,0.0,0.0,0.0,0.0,0.0,0.0,172929710960.0,60.0,10,10,10,10,10,10,10,10,80
RV0TDDA7D,ブリてっか,EYN9H9N16,蓮すきすきクラブ,1812,19,96,8100000,18027136757419.0,80.0,19760100705555.0,29.0,18603515601329.0,24.0,0.0,0.0,9,10,10,8,7,9,10,10,73
ZYAP6N76H,ぬわぁんでよぉ,3F9P3U95T,ଳ天地鱏明の空ଳ,1727,19,97,8095000,0.0,0.0,0.0,0.0,0.0,0.0,175195579719.0,56.0,10,10,10,10,10,10,10,10,80
0USG3I0AK,K,EYN9H9N16,蓮すきすきクラブ,1736,19,97,8095000,2708814.0,9494.0,3664331.0,9857.0,16613242.0,9569.0,172587868746.0,61.0,10,10,10,7,10,7,9,10,73
7TAQGMS8W,平成,PBRDPWEY1,村村会,1712,17,99,8085000,19990921376463.0,43.0,15811223968859.0,103.0,15719818328471.0,60.0,0.0,0.0,7,10,7,9,9,9,10,7,68
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1464,17,99,8085000,9477523046644.0,467.0,2019141877.0,6870.0,3052837964.0,6903.0,172988830918.0,59.0,6,10,10,7,10,6,10,10,69
JCTUKGY3G,あら…♡がみ,RWARTHA1M,乙宗梢大好き部,1665,20,101,8075000,2655206012.0,6764.0,30996555564.0,5568.0,52740605888.0,5541.0,174599964060.0,58.0,6,10,9,6,10,9,10,10,70
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,1886,20,102,8070000,19084386272335.0,58.0,18150504196866.0,56.0,16875600165112.0,36.0,0.0,0.0,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,3F9P3U95T,ଳ天地鱏明の空ଳ,1586,19,102,8070000,16492402856208.0,107.0,16275357791935.0,91.0,18938068851942.0,17.0,172302869227.0,62.0,10,10,10,10,10,10,10,10,80
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,1224,10,104,8065000,166965319953.0,4688.0,35643410044.0,5497.0,87289881496.0,5227.0,192621383013.0,38.0,6,10,8,6,10,7,10,10,67
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1597,19,104,8065000,17885859857406.0,83.0,15352714711143.0,119.0,10591060408816.0,231.0,187591653765.0,44.0,7,10,8,10,10,10,7,8,70
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,1805,20,106,8060000,19229263405927.0,53.0,18523630537249.0,49.0,15640947668852.0,62.0,132820055479.0,129.0,9,10,10,10,10,10,9,9,77
X0N1L475X,トツナシトツアリ,PBRDPWEY1,村村会,1764,18,106,8060000,19962421245385.0,44.0,17830960268222.0,58.0,15056315336925.0,74.0,0.0,0.0,9,10,9,10,9,9,9,8,73
FVG9O3T6M,484,CX967RTGY,おんゆあさーくる,1857,20,108,8035000,392304573.0,7434.0,1549169575.0,6975.0,2403128864.0,6989.0,177945292303.0,53.0,10,10,10,9,10,10,10,10,79
CHJFWLKCN,wag,11FB0EDDT,スクステ同好会,1647,20,109,8030000,18918324167773.0,62.0,18484902959346.0,50.0,15979468853021.0,51.0,0.0,0.0,10,10,9,9,8,8,10,10,74
NT480V79A,ゆざくら,PBRDPWEY1,村村会,1627,18,110,8020000,19126158648878.0,56.0,16393172521016.0,88.0,16428624766961.0,45.0,0.0,0.0,9,10,10,9,10,10,9,10,77
9ENVXR95K,マオ,M5LHG6R4T,乙宗動物園,1722,19,110,8020000,0.0,0.0,0.0,0.0,0.0,0.0,167798881711.0,69.0,8,10,8,8,10,8,8,8,68
DEVDG82YE,ジョーくん,11FB0EDDT,スクステ同好会,1622,12,112,8015000,0.0,0.0,0.0,0.0,0.0,0.0,180573204989.0,52.0,8,10,10,9,10,10,10,10,77
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1855,21,113,8010000,14915897164530.0,156.0,17335326713214.0,67.0,14378657118192.0,83.0,168482978355.0,67.0,9,10,10,9,10,9,10,10,77
L6HBG7C3L,あまらく@,0TKFF5EG3,サークル名募集中,1775,19,114,7995000,18901352819135.0,64.0,18211527957895.0,53.0,14710677241990.0,79.0,0.0,0.0,8,10,8,8,10,8,10,9,71
D0RVYCT5J,カチカチの徒町,V4A5MP41E,徒町チャレンジ！,1536,12,115,7980000,18854447430760.0,65.0,17838669993024.0,57.0,15391111549890.0,65.0,0.0,0.0,8,10,6,6,10,7,7,7,61
7Y91YGHL0,taka,M5LHG6R4T,乙宗動物園,1307,15,116,7970000,3388515045074.0,1271.0,3579517423480.0,1190.0,545482141277.0,3627.0,168332185029.0,68.0,10,10,9,8,10,10,8,10,75
GGFPWA50K,ゆ〜仮,9YG7C0VM7,綴理と無言で昼寝,1797,21,117,7960000,534909724445.0,3346.0,1017606924371.0,2435.0,395039424929.0,4031.0,176261329800.0,54.0,9,10,10,10,10,9,9,10,77
ARB6FHC6U,なべし,11FB0EDDT,スクステ同好会,1716,21,117,7960000,18140915191626.0,77.0,18269919208602.0,52.0,16347944181260.0,48.0,49065.0,2914.0,10,10,10,10,10,10,10,10,80
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,1862,21,119,7955000,17578916170.0,6024.0,41001095497.0,5427.0,63140338314.0,5433.0,166296337856.0,71.0,9,10,10,8,10,10,10,9,76
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,1337,18,120,7940000,18196371838236.0,76.0,17638280226343.0,63.0,15898077945879.0,54.0,0.0,0.0,8,10,9,10,10,10,9,10,76
T8W3G9VWA,とれいん,GKR9TEBYC,毎日がホリデイ♪,1724,13,121,7915000,20359119977432.0,41.0,17669392754916.0,62.0,12656495957288.0,137.0,0.0,0.0,10,10,10,10,10,10,10,10,80
59VWBERDV,しゃっく,3F9P3U95T,ଳ天地鱏明の空ଳ,992,7,122,7905000,20073201514933.0,42.0,14279258839343.0,151.0,13736890212596.0,99.0,0.0,0.0,10,10,10,10,10,10,10,10,80
WKO5MRT84,NANA,7R8NKPAB1,花帆推し倶楽部,1628,21,123,7903000,112736427655.0,5007.0,239272641379.0,4089.0,153954397245.0,4869.0,192291525093.0,40.0,10,10,10,10,10,10,10,10,80
64M70NFSR,いなば,YE7CX8RNP,蓮ノ大三十角,1838,20,124,7895000,0.0,0.0,0.0,0.0,0.0,0.0,169309720424.0,65.0,6,9,5,6,10,8,10,10,64
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,1860,21,125,7875000,18082857297749.0,78.0,18193222179002.0,55.0,15267518477032.0,71.0,0.0,0.0,9,9,9,9,10,9,10,9,74
WK70A6MEG,こへい,N7GLY2RUW,百生銀行,1819,20,125,7875000,0.0,0.0,0.0,0.0,0.0,0.0,174940490403.0,57.0,7,10,10,7,10,7,10,10,71
